Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://www.youtube.com/watch?v=9pnK8akbd2M,"12,616,324",Batman: Arkham Origins Official Trailer,https://www.youtube.com/c/batmanarkham,,N/A,255000,99715024,00:04:50,290.00,5/20/2013,105000,English,No,Yes,0,17848,8/29/2022,720,95,5,No,0,Syed safdar
https://www.youtube.com/watch?v=9Zd9qvJUr-o,"1,332,084","Dr. Anna Lembke: ""Your behavior will reset 100%""",https://www.youtube.com/c/dailyMOTIVATIONcontact,Daily Motivation,N/A,2370000,115627718,00:08:18,498.00,02-12-2021,42000,English,Yes,Yes,0,1742,20-09-2022,1080,331,9,No,7,prateek
https://www.youtube.com/watch?v=a08a4SYvCQE,"1,303,498",Attack the Pressure points in human body! Tamotsu Miyahira's Kung-fu.,https://www.youtube.com/c/kuroobiworld,Kuro-Obi World,Male,799000,318316297,00:13:52,832.00,06-12-2021,16000,English,Yes,Yes,0,433,21-09-2022,1080,892,14,No,0,prateek
https://www.youtube.com/watch?v=a18py61_F_w,"408,785,205",Coke Studio Season 8| Tajdar-e-Haram| Atif Aslam,https://www.youtube.com/c/cokestudio,,Male,13200000,3416920219,00:10:27,627.00,8/15/2015,3300000,Urdu,Yes,Yes,0,197501,9/19/2022,1080,531,86,No,1,Syed safdar
https://www.youtube.com/watch?v=A3-pq1xwX0s&t=13s,"24,399", Our Banking System is Broken ??,https://www.youtube.com/channel/UCmKtFLP_iEtt8ddU3q8LFgA,America Chowrasta FinTech,Male,5220,62435,00:08:55,535.00,8/28/2022,1100,Telugu,No,Yes,1,205,9/29/2022,2160,4,,No,0,Akhil Teja
https://www.youtube.com/watch?v=a3SoYFywAMg,"1,197,091",Baap Baap Hota Hai | Baap Ki Shaadi,The Screen Patti - YouTube,The Screen Patti,N/A,58500000,973013708,00:15:06,906.00,7/15/2022,54000,Hindi,yes,Yes,0,1593,9/23/2022,1080,306,30,yes,12,Rahul Singh
https://www.youtube.com/watch?v=aAbW8QoqHTo,"455,523",The Four Confidences by Ed Latimore,illacertus - YouTube,illacertus,Male,456000,29400394,00:10:51,651.00,4/29/2017,17000,English,yes,Yes,0,410,9/13/2022,1080,96,6,No,0,Rahul Singh
https://www.youtube.com/watch?v=AF_f8kl8lJQ,"8,408,040",Marvel's Wolverine - Reveal Trailer | PlayStation Showcase 2021,https://www.youtube.com/c/IGN,IGN,N/A,16900000,14835705155,00:00:44,44.00,9/10/2021,227000,English,No,Yes,3,10017,9/22/2022,1080,150697,9,No,42,Syed safdar
https://www.youtube.com/watch?v=afeisEQa5l8,"23,094,616",Camila Cabello - First Man (LIVE at the 62nd GRAMMYs),https://www.youtube.com/channel/UCk0wwaFCIkxwSfi6gpRqQUw,Camila Cabello,Female,160000000,6165551266,00:04:08,248.00,1/28/2020,701000,English,Yes,Yes,0,20484,9/22/2022,1080,180,41,No,2,Syed safdar
https://www.youtube.com/watch?v=AjZ0KbJcav0,"14,687,493",BELIEVE IN YOURSELF,Ben Lionel Scott - YouTube,Ben Lionel,Male,24000000,296395381,00:04:09,249.00,9/7/2014,164000,English,yes,Yes,0,3221,9/7/2022,1080,203,1,No,0,Rahul Singh
https://www.youtube.com/watch?v=Ak3vUWH0TMw,"1,446,324",Sang-e-Mar Mar | OST by Rahat Fateh Ali Khan | HUM Music,https://www.youtube.com/c/HUMMusic,HUM Music,N/A,262000,27664462,00:04:49,289.00,2/4/2021,9500,Hindi,No,Yes,0,347,9/19/2022,1080,102,51,No,0,Harshit Prajapat
https://www.youtube.com/watch?v=AlYJng7ptLA,"1,451",Ep9 Dhanushkodi Series FINALE,https://www.youtube.com/c/sandeepramesh,Sandeep Ramesh,Male,9180,490125,00:10:52,652.00,3/19/2022,122,Kannada,No,Yes,0,19,8/19/2022,1080,182,9,No,1,Akhil Teja
https://www.youtube.com/watch?v=ALZHF5UqnU4,"2,317,708,089",Alone (Official Music Video),Marshmello - YouTube,Marshmello,Male,55900000,13620344429,00:03:19,199.00,7/2/2016,2300000,English,Yes,Yes,3,1000000,9/14/2022,1080,414,31,No,1,Rahul Singh
https://www.youtube.com/watch?v=aQmCd2QUHsg,"2,108,733",Top 10 FASTEST CARS In The World 2022,https://www.youtube.com/c/TrendMaxTV,,N/A,1980000,668082893,00:11:27,687.00,1/28/2022,25000,English,Yes,Yes,3,1510,9/22/2022,1080,625,33,No,0,Syed safdar
https://www.youtube.com/watch?v=aqRxZSrJLEc,"291,111",Top Courses to Become a Data Analyst,https://www.youtube.com/c/LukeBarousse,Luke Barousse,Male,241000,10914197,00:13:34,814.00,27-12-2021,13000,English,Yes,Yes,3,600,13-09-2022,2160,79,11,No,1,prateek
https://www.youtube.com/watch?v=asBy4EyYtI8,"745,314",Ultimate Knockouts: Heavyweight KOs | Full Episode | UFC Celebrates Black History Month,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,00:23:49,"1,429.00",3/1/2022,6800,English,Yes,Yes,1,953,9/21/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=AujUm-8f1mI,661,??????? ?? ??? ?? ??? ?? ???? ?? gye????,https://www.youtube.com/channel/UCkWgI0zpvAl_f0tI8kFSuxQ,A Girl From Uk02,Female,322,13970,00:15:00,900.00,13-09-2022,0,Hindi,No,Yes,0,33,16-09-2022,1080,14,0,No,0,prateek
https://www.youtube.com/watch?v=B5bq3Jn62OE&t=26s,"369,794",Beware of CyberCrimes,https://www.youtube.com/channel/UCKk2f4aRbSCifjCRgRj8Rkg,PrasadLifeStyle,Male,396000,32618774,00:34:07,"2,047.00",7/24/2022,40000,Telugu,No,Yes,0,1557,8/6/2022,2160,44,0,No,1,Akhil Teja
https://www.youtube.com/watch?v=b5l_veRoLJc,"62,367",DISCIPLINE YOUR BRAIN | Wake Up Positive | Morning Motivational Speeches,https://www.youtube.com/c/Yourworldwithin,Eddie Pinero,Male,393000,68255306,01:05:23,"3,923.00",16-09-2022,771,English,Yes,Yes,3,30,20-09-2022,2160,618,8,No,0,prateek
https://www.youtube.com/watch?v=bC0hlK7WGcM,"9,855,561",How a 13 year old changed 'Impossible' to 'I'm Possible',TEDx Talks - YouTube,TEDx,N/A,36300000,6764584344,00:14:33,873.00,5/23/2017,239000,English,yes,Yes,0,8200,9/23/2022,1080,186267,6000,No,0,Rahul Singh
https://www.youtube.com/watch?v=BD1o6sFDr0Y,"1,214,860",Moving to a New City in USA,Flying Beast - YouTube,Gaurav Taneja,Male,7690000,3172759281,00:08:00,480.00,9/21/2022,57000,Hindi,No,Yes,0,1302,9/21/2022,1080,1207,9,No,0,Rahul Singh
https://www.youtube.com/watch?v=BdwoRr4HaiQ,"1,200",Dreams Rush | Ayush Shrivastava,TEDx Talks - YouTube,TEDx,N/A,36300000,6764584344,00:23:08,"1,388.00",9/21/2022,25,English,yes,Yes,0,6,9/23/2022,1080,186267,6000,No,0,Rahul Singh
https://www.youtube.com/watch?v=B-F319b5SuQ,"4,102,167",TAOISM | The Power of Letting Go,https://www.youtube.com/c/Einzelg%C3%A4nger,Einzelgänger,N/A,1530000,132033642,00:12:31,751.00,14-02-2020,136000,English,Yes,Yes,3,3182,17-09-2022,1080,212,17,No,0,prateek
https://www.youtube.com/watch?v=bfcT8PbF0F8,"544,628",Pagani Utopia,Pagani Automobili - YouTube,Pagani Automobili,N/A,121000,12501680,00:05:09,309.00,9/12/2022,10000,N/A,No,Yes,0,410,9/21/2022,2160,98,10,No,0,Rahul Singh
https://www.youtube.com/watch?v=BGA7Ee4jS2w,"3,810,057",iPhone 14 Pro Max Unboxing & First Look - The Dynamic Island Magic,Technical Guruji - YouTube,Gaurav,Male,22400000,3107415994,00:08:56,536.00,9/14/2022,196000,Hindi,No,Yes,1,19653,9/21/2022,2160,4661,16,No,1,Rahul Singh
https://www.youtube.com/watch?v=bkPCseCWOeI,"273,883",Alan Walker 'Origins EP' Out Now!,Alan Walker - YouTube,Alan Walker,Male,42300000,11872662189,00:00:25,25.00,7/1/2022,26000,English,Yes,Yes,3,643,9/22/2022,1080,323,53,No,1,Rahul Singh
https://www.youtube.com/watch?v=bLEFqhS5WmI,"6,459,290",Marvel Studios’ Special Presentation: Werewolf By Night,Marvel Entertainment - YouTube,Marvel,N/A,19700000,5183991691,00:01:26,86.00,9/11/2022,186000,English,yes,Yes,0,9000,9/22/2022,1080,8061,185,No,0,Rahul Singh
https://www.youtube.com/watch?v=BN9yqF6Um98,"4,268,182","Download a free audiobook version of ""Take a Nap: Change Your Life"" by Sara Mednick or Matthew Walker's ""Why We Sleep"" and support TED-Ed's nonprofit …",https://www.youtube.com/teded,Ted-Ed,N/A,17500000,3335611114,00:04:57,297.00,29-04-2021,183000,English,Yes,Yes,0,4322,21-09-2022,1080,1960,83,No,0,prateek
https://www.youtube.com/watch?v=BRbFsUcDElI,"82,985",The UnXplained: The Untold True Story of King Arthur (Season 3),https://www.youtube.com/user/historychannel,History,N/A,10700000,3360425489,00:06:39,399.00,9/4/2022,1500,English,Yes,Yes,1,123,9/5/2022,1080,8530,461,No,2,Syed safdar
https://www.youtube.com/watch?v=brD-KX9Mn7s,"669,036",Takato Castle Ruins Park,Armadas - YouTube,Armadas,N/A,167000,35759963,00:10:12,612.00,4/11/2020,13000,N/A,No,Yes,0,475,8/21/2022,2160,59,0,No,0,Rahul Singh
https://www.youtube.com/watch?v=bs5Om2nY-0E,"7,829,748",Qissa Missing Dimaag Ka : C.I.D Qtiyapa,The Viral Fever - YouTube,The Viral Fever,N/A,11300000,1705723801,00:13:44,824.00,7/10/2014,140000,Hindi,No,Yes,0,5526,9/23/2022,1080,443,52,No,6,Rahul Singh
https://www.youtube.com/watch?v=BTArwS4ljC4,"3,085",Create Netflix dashboard with Tableau in 30 minutes,https://www.youtube.com/c/DataScienceRoadMap,Datascience Roadmap,N/A,5310,30390,00:29:57,"1,797.00",09-09-2022,54,English,Yes,Yes,0,3,13-09-2022,1080,58,2,No,0,prateek
https://www.youtube.com/watch?v=bvWRMAU6V-c,"494,365,879","We Don't Talk About Bruno (From ""Encanto"")",DisneyMusicVEVO - YouTube,Disney,N/A,30300000,25216557237,00:03:41,221.00,12/29/2021,4100000,English,yes,Yes,1,196433,9/22/2022,1080,1812,43,No,2,Rahul Singh
https://www.youtube.com/watch?v=Bx0SjEV8H6g,"12,922,204",0 Animals That Asked People for Help & Kindness !,https://www.youtube.com/channel/UCen0ko30XIeN5IARS3E_Znw,Mad Lab,N/A,3760000,974032115,00:10:17,617.00,15-04-2022,148000,English,Yes,Yes,0,4676,21-09-2022,1080,168,2,No,0,prateek
https://www.youtube.com/watch?v=bziWhdqMY4E,"41,095",2000+ km Across North-East India,https://www.youtube.com/c/TollFreeTraveller,Toll Free Traveller,Male,137000,11673803,00:14:01,841.00,12/5/2021,2300,English,No,Yes,0,213,12/10/2021,1080,198,32,No,1,Akhil Teja
https://www.youtube.com/watch?v=bzVEnC5LZpc,"7,275,054",The World's First Floating Hotel Abandoned In North Korea,https://www.youtube.com/c/SideNote1,Sidenote,N/A,322000,50791801,00:14:05,845.00,21-04-2020,100000,English,Yes,Yes,0,4750,21-09-2021,1080,23,1,No,1,prateek
https://www.youtube.com/watch?v=c0-YxYM0Gi8,"143,081",AMAZING SURVIVOR Lives Through TWO Nuclear Explosions (Season 3) | The UnXplained,https://www.youtube.com/user/historychannel,History,N/A,10700000,3360425489,00:06:10,370.00,8/21/2022,2800,English,Yes,Yes,1,255,8/19/2022,1080,8530,461,No,2,Syed safdar
https://www.youtube.com/watch?v=C31rj-bZ7dA,"10,042,529",REMEMBER YOUR DREAM - Motivational Video,https://www.youtube.com/c/AhmedIsmail2,Ahmed Ismail,Male,85100,13100480,00:07:19,439.00,3/17/2016,168000,English,Yes,Yes,0,4208,9/22/2022,1080,12,2,No,0,Syed safdar
https://www.youtube.com/watch?v=c7LrqSxjJQQ,"762,017",How to Use Power BI | Create Your First Dashboard Now (Practice Files included),https://www.youtube.com/c/LeilaGharani,Leila Gharani,Female,1910000,162667679,00:23:02,"1,382.00",12/6/2021,12000,English,Yes,Yes,1,521,9/22/2022,1080,467,52,No,1,Syed safdar
https://www.youtube.com/watch?v=cgMvFRUAd0s,"248,486",11 Ways You Can Overcome Fear & Anxiety,https://www.youtube.com/channel/UCbV60AGIHKz2xIGvbk0LLvg,Jay Shetty,Male,4500000,229547932,00:14:45,885.00,8/30/2021,8800,English,Yes,Yes,0,266,9/5/2022,1080,687,32,No,0,Syed safdar
https://www.youtube.com/watch?v=cH4E_t3m3xM,"485,893,499","Selena Gomez, Marshmello - Wolves",Selena Gomez - YouTube,Selena Gomez,Female,31300000,11712643695,00:03:32,212.00,11/18/2017,4800000,English,yes,Yes,0,138000,9/22/2022,1080,370,3,No,0,Rahul Singh
https://www.youtube.com/watch?v=cL3pEe47qyk,"568,881",Full Documentary: Dark Web,https://www.youtube.com/c/jansonmedia,Janson Media,N/A,820000,243873367,00:40:24,"2,424.00",2/12/2021,4700,English,Yes,Yes,2,226,9/22/2022,1080,1653,36,No,0,Syed safdar
https://www.youtube.com/watch?v=Cl618XVFKmc,"14,844,789",Love is Love,Swati Sachdeva - YouTube,Swati Sachdeva,Female,5730000,48154159,00:08:52,532.00,6/9/2022,736000,Hindi,No,Yes,3,16540,9/22/2022,2160,23,2,Yes,0,Rahul Singh
https://www.youtube.com/watch?v=CLNd2XY_01k,"18,130,367",Chidiya Ghar,Amit Bhadana - YouTube,Amit Bhadana,Male,24100000,2258746362,00:57:59,"3,479.00",4/27/2022,1300000,Hindi,Yes,Yes,3,300416,9/21/2022,2160,96,0,No,0,Rahul Singh
https://www.youtube.com/watch?v=CnucTZ0XAI8,"7,972,992",Top 10 Women's Bantamweight Knockouts in UFC History,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,00:09:42,582.00,7/7/2022,32000,English,Yes,Yes,1,1536,9/22/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=Cphle9wkjCE,"387,603",Chinese skyscraper in flames after fire engulfs high-rise in Changsha city I Watch,https://www.youtube.com/c/htdotcom,Hindustan Times,N/A,4760000,2553094161,00:02:10,130.00,9/16/2022,1900,English,Yes,Yes,3,983,9/22/2022,1080,38601,47,No,7,Syed safdar
https://www.youtube.com/watch?v=cRx-ay7gN7M,"3,027,816","Kendall Jenner Breaks Down 16 Looks, From KUWTK to the Met Gala",Vogue - YouTube,Vogue,N/A,12100000,3600496171,00:14:46,886.00,9/22/2022,36000,English,yes,Yes,0,1116,9/23/2022,1080,2872,113,No,1,Rahul Singh
https://www.youtube.com/watch?v=cUcrgnP05aA,"199,285",Mackenzie Dern vs Nina Nunes | FREE FIGHT | UFC Vegas 61,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,00:07:00,420.00,9/18/2022,1700,English,Yes,Yes,1,211,9/21/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=CuYqLb5VDlc,"1,243,241",When You Visit Your Hometown,The BLUNT - YouTube,The BLUNT,N/A,201000,30960948,00:15:52,952.00,6/25/2022,63000,Hindi,No,Yes,3,606,9/23/2022,2160,58,12,No,0,Rahul Singh
https://www.youtube.com/watch?v=CyizBb9LE7o,237,Tesla Model Y Sunshade,Tesery - Tesla Accessories Review - YouTube,Tesery,N/A,242,6261,00:04:46,286.00,8/25/2022,2,English,Yes,Yes,3,3,9/1/2022,1440,75,9,No,0,Rahul Singh
https://www.youtube.com/watch?v=cz5Pk1uhyFc,"1,431,100",Dune Awakening - Announcement Trailer | PS5 Games,PlayStation - YouTube,PlayStation,N/A,14400000,4304845433,00:02:00,120.00,8/24/2022,31000,English,yes,Yes,1,1400,9/22/2022,2160,18211,810,No,0,Rahul Singh
https://www.youtube.com/watch?v=CzCrfE6ofZM,"6,630",Types Of Facts | Data warehousing concept | Additive Facts | Semi Additive Facts | Non Additive Fact,https://www.youtube.com/channel/UC0L5vnn9WrcmV5ULsW-2c4Q,Etl Qa Labs,Male,7800,461645,00:18:09,"1,089.00",15-09-2021,0,English,Yes,Yes,4,13,22-02-2022,720,124,9,No,0,prateek
https://www.youtube.com/watch?v=D0OeBZA3zcw,"2,091,747",Kurdish wedding in Arlington Texas 2021,https://www.youtube.com/channel/UCk5dXaI4EuJPsvDPU9VQ61w,Hakar Sindi,Male,4660,2101188,00:08:10,490.00,07-12-2021,5700,N/A,No,Yes,0,437,21-09-2022,2160,84,3,No,0,prateek
https://www.youtube.com/watch?v=d4JnshyKOOQ,"29,200,857",The Crew - E3 2013 - Announcement Trailer,Ubisoft - YouTube,Ubisoft,N/A,3440000,1188188358,00:03:18,198.00,6/11/2013,219000,English,No,Yes,0,14038,9/21/2022,1080,11293,230,No,2,Rahul Singh
https://www.youtube.com/watch?v=D4RPBIAvq5A,"102,203",My Designs Became SUPERIOR With Advanced Design Theory!,Satori Graphics - YouTube,Satori,Male,999000,58048539,00:07:47,467.00,8/29/2022,3600,English,yes,Yes,0,118,9/23/2022,1080,918,76,No,2,Rahul Singh
https://www.youtube.com/watch?v=d5lEkz3Bomc,"623,117",The Rise and Stagnation of IBM,ColdFusion - YouTube,Dagogo Altraide,Male,36700000,363290210,00:17:06,"1,026.00",9/15/2021,24000,English,Yes,Yes,0,1500,9/13/2022,1080,445,32,No,0,Rahul Singh
https://www.youtube.com/watch?v=D7ab595h0AU,"91,435,353",Battle Symphony (Official Lyric Video) - Linkin Park,https://www.youtube.com/c/LinkinPark,Linkin Park,Male,19400000,11956135531,00:03:42,222.00,3/20/2021,834000,English,Yes,Yes,0,42004,9/20/2022,1080,592,68,No,0,Syed safdar
https://www.youtube.com/watch?v=d8ylO9442oc,"128,052",Paruchuri Gopala Krishna Talks About Dulquer Salmaan,https://www.youtube.com/c/PARUCHURIGOPALAKRISHNAOFFL,PARUCHURI GOPALA KRISHNA,Male,285000,36591977,00:15:48,948.00,9/9/2022,2400,Telugu,No,Yes,1,365,9/10/2022,720,542,15,No,3,Akhil Teja
https://www.youtube.com/watch?v=DfPbo3tY0k8,"3,961,582",YETI Kaun Aur Kahan Se Aate Hai? Sach Jaano! ft. Maj. Sushant Singh | The Ranveer Show ????? 104,https://www.youtube.com/c/RanveerAllahbadia,Ranveer Allahbadia,Male,3790000,313674865,00:29:33,"1,773.00",8/10/2022,169000,Hindi,No,No,3,4607,9/25/2022,1080,389,53,No,2,Harshit Prajapat
https://www.youtube.com/watch?v=DhP1W6LX5HM,"26,031","How Much Do UI/UX Designers Earn? Reacting to Salary Report for Freshers, Senior & Remote roles",https://www.youtube.com/c/abnux,Abnux,Male,27000,790811,00:19:01,"1,141.00",09-09-2022,853,English,Yes,Yes,0,93,20-09-2022,1080,85,5,No,1,prateek
https://www.youtube.com/watch?v=dKjCWfuvYxQ,"38,582,417",New Robot Can Now Fight Back!,Corridor - YouTube,Corridor,N/A,9660000,1901522524,00:03:31,211.00,6/14/2019,700600,English,Yes,Yes,0,53056,9/22/2022,2160,203,28,No,1,Rahul Singh
https://www.youtube.com/watch?v=dQ0J6dn78lw&t,"216,310",MY DETOX DAY || WHAT I EAT IN A DAY,https://www.youtube.com/channel/UCdrBdVO1ey3JyuxXjzZW6oA,Aditi Prabhudeva,Female,227000,26396459,00:08:15,495.00,9/7/2022,4200,Kannada,No,Yes,1,149,9/8/2022,2160,69,,No,1,Akhil Teja
https://www.youtube.com/watch?v=dqj65uJrY8c,"39,908",MY INJURY & TREATMENT EXPLAINED | NO MORE HIDING IT,https://www.youtube.com/channel/UC4tAmPlk4IqPjYBcchbyeXg,Raja ajith,Male,29200,1951843,00:03:29,209.00,8/14/2022,2000,Tamil,Yes,Yes,0,81,9/20/2022,1080,47,1,No,1,Thinesh
https://www.youtube.com/watch?v=Dt11Y3gcvjY,"642,393",Kendall Jenner: In The Bag,Vogue - YouTube,Vogue,N/A,12100000,3600496171,00:04:13,253.00,12/22/2021,8800,English,yes,Yes,0,154,9/22/2022,1080,2872,113,No,1,Rahul Singh
https://www.youtube.com/watch?v=dwV04XuiWq4,"57,857,399",All Sports Baseball Battle | Dude Perfect,https://www.youtube.com/c/DudePerfect,Dude perfect,N/A,57541573,14911482619,00:11:56,716.00,4/23/2019,779000,English,Yes,Yes,0,20728,9/12/2022,2160,300,24,No,0,Syed safdar
https://www.youtube.com/watch?v=dxRDHXsQ2YQ,"59,553,992",Baadshah Back to Back Comedy Scenes,https://www.youtube.com/c/VolgaVideo,Volga Video,,15000000,9270791529,00:44:57,"2,697.00",12/13/2013,161000,Telugu,No,Yes,0,3693,9/13/2022,720,18945,214,No,40,Akhil Teja
https://www.youtube.com/watch?v=E6tp8DCAJ-0,"5,155,879",Golden Gate Bridge | The CRAZY Engineering behind it,Lesics - YouTube,Sabin Mathew,Male,5860000,810027949,00:15:27,927.00,8/18/2022,73000,English,Yes,Yes,0,1962,9/21/2022,1080,207,15,No,0,Rahul Singh
https://www.youtube.com/watch?v=E851QJZoKLY,"10,862",NASA Mars Exploration Live | Perseverance Rover Live | Mars Mission Live | English News Live,https://www.youtube.com/c/cnnnews18,CNN,N/A,2460000,520001601,06:03:03,"21,783.00",9/16/2022,96,English,Yes,Yes,3,1,9/5/2022,720,85879,235,No,89,Syed safdar
https://www.youtube.com/watch?v=e8vL7BA_rFU,"14,954,555","Formula of Sum, Percentage, If Function, Merge & Center MS Excel 2007 Tutorial in Hindi",https://www.youtube.com/c/IshanLLB,Ishan Llb,Male,5200000,496901956,00:09:34,574.00,18-01-2017,161000,Hindi,No,Yes,0,1486,21-09-2021,480,612,10,No,0,prateek
https://www.youtube.com/watch?v=e9dZQelULDk,"35,916,139",Happiness,https://www.youtube.com/user/steviecutts,Steve Cutts,Male,1480000,142274414,00:04:16,256.00,25-11-2017,2000000,English,Yes,Yes,0,59788,21-09-2021,1080,12,3,No,0,prateek
https://www.youtube.com/watch?v=EDm58UgBUxk,"593,482",Presenting the new Porsche 911 GT3 RS,Porsche - YouTube,Porsche,N/A,1140000,479856808,00:13:55,835.00,8/18/2022,17000,English,Yes,Yes,1,794,9/17/2022,1080,2449,28,Yes,1,Rahul Singh
https://www.youtube.com/watch?v=eiV7E_LVlxs,"468,252",PERFECT LAYOUT DESIGN Step by Step,Satori Graphics - YouTube,Satori,Male,999000,58048539,00:07:09,429.00,12/18/2020,18000,English,yes,Yes,0,178,9/22/2022,1080,918,76,No,2,Rahul Singh
https://www.youtube.com/watch?v=e-ORhEE9VVg,"3,047,466,969",Taylor Swift - Blank Space,Taylor Swift - YouTube,Taylor Swift,Female,47400000,25902163132,00:04:32,272.00,11/10/2014,13000000,English,No,Yes,0,627453,9/22/2022,720,426,53,No,0,Rahul Singh
https://www.youtube.com/watch?v=erjwCQ-UZyw,"2,265,213",Forza Horizon 5 Hot Wheels Expansion - First 10 minutes | Thrustmaster TX,https://www.youtube.com/c/Xpertgamingtech,Xpertgamingtech,N/A,2610000,686652710,00:10:00,600.00,20-07-2022,26000,English,No,Yes,0,636,21-09-2022,2160,417,15,No,0,prateek
https://www.youtube.com/watch?v=Et_pcVJZ5jI,"408,122",The Most Beautiful Homestay Experience,https://www.youtube.com/c/annyarun,AnnyArun,Male,118000,12626003,00:20:16,"1,216.00",1/28/2022,7000,Kannada,Yes,Yes,0,410,2/28/2022,1440,360,29,No,1,Akhil Teja
https://www.youtube.com/watch?v=EtNiXoKDc1U,"2,914,479",Ukraine war: graves found in city recaptured from Russians - BBC News,https://www.youtube.com/c/BBCNews,BBC,N/A,13100000,3964301413,00:05:14,314.00,9/16/2022,9600,English,Yes,Yes,0,3770,8/19/2022,720,16629,44,No,0,Syed safdar
https://www.youtube.com/watch?v=-ETQ97mXXF0,"2,754,733",Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,https://www.youtube.com/c/edurekaIN,Edureka,N/A,3530000,339868101,10:23:56,"37,436.00",8/18/2019,57000,English,Yes,Yes,0,593,9/5/2022,1080,7487,150,No,67,Syed safdar
https://www.youtube.com/watch?v=eYu8lWQnz5w,"725,951",Via Nahi Direct,Zakir Khan - YouTube,Zakir Khan,Male,71800000,620960291,00:03:03,183.00,4/7/2021,39000,Hindi,No,Yes,0,849,12/22/2021,1080,120,2,No,2,Rahul Singh
https://www.youtube.com/watch?v=ezCMNMoUPLQ,"57,893",BUGATTI CENTODIECI: Inspired by The Legendary EB110 Supersport,Bugatti - YouTube,Bugatti,N/A,1020000,130995381,00:01:12,72.00,9/13/2022,2700,N/A,No,Yes,0,164,9/21/2022,2160,97,14,No,0,Rahul Singh
https://www.youtube.com/watch?v=f0AkGoliFi0,"988,769",Iraq and Syria: After Islamic State?,BBC News - YouTube,BBC News,N/A,13100000,3964301413,00:47:06,"2,826.00",10/26/2018,6500,English,No,Yes,2,2008,9/17/2022,1080,16629,180,Yes,0,Rahul Singh
